,user_id,sec_uid,username,nickname,avatar,signature,bio_link,follower_count,following_count,heart_count,video_count,digg_count,verified,private_account,seller_account,region
0,6947417508807083013,MS4wLjABAAAAw5586lZ4u-sbUFwmpDexRS_z858mS4H7a00M87w3UNeK-6wSdNj_GEz2QLO5otiA,s.seva3,s.seva3,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=1b4R9%2BIdexJL7zHvEpSxuDNV1N4%3D,,,193,2684,0,0,0,False,False,False,MU
1,7141096765600711685,MS4wLjABAAAAxnS0jn1PmxT4fqGlZJn-LgRIXSmog6lp6zbHoZG2-c0nWjex8PGJ4fuob2k___sq,ahmeed_been_,𝐀𝐡𝐦𝐞𝐞𝐞𝐞𝐝,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/52953b73f791cace70ef61324d50e84d~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=AtifzXAoHfykxt9SoUDsjmgllNc%3D,inst:ahmeed_been_,,63,353,37,0,0,False,False,False,DZ
2,6705041805401064453,MS4wLjABAAAAGc5gCBCzpdHirkEKB_HKf-Avd9qEH8NZw_3Zrz_8hcZEGjd6ZB0KTQoZ_s9EHXBC,user9916192035818,user9916192035818,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=1b4R9%2BIdexJL7zHvEpSxuDNV1N4%3D,,,0,46,0,0,0,False,False,False,AR
3,7207260499682542597,MS4wLjABAAAAkWIbnz7oGEB-f1oaqFwDxyoAVYkSmnujoJSTXbgCwwaHP9ZExS3j_3Nd4v9ZiSWK,gwo9xz,GUS🖤,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/808b0ef769c99b7211e4801ce518b08e~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=CwMSLTYNdkzMO3KNru%2F05CnSXAw%3D,,,1,137,0,0,0,False,False,False,BO
4,7131378995337200646,MS4wLjABAAAAi-fBcl7sr6a1UTSYCVkeV_htgmLpk6Us3e_qHwXlKAJpn61WYn488OHkZocBNCUp,marcos11_mdrzz,marcos11_mdrzz,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e571306a8920cad0704e3a3ac62f5e1~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=7BC%2Fps0DoBCCosM1%2F0cngM87TqQ%3D,,,33,803,171,0,0,False,True,False,ES
5,7021982953908618246,MS4wLjABAAAAQ5K1T7m3f_Ayg_We8zSaQugPuJFZGhkNt7ACCXqIGtkEVVXyT_L17Vr80yJNBQ8c,usernamem985,.,https://p77-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/498069be9eabdfefc25058d16609540e~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=22qqueXhWVbJ7ub8prUETaV7zCE%3D,,,1125,25,14600,3,0,False,False,False,HU
6,7119244113442112517,MS4wLjABAAAAMi2c_tn_1zDJHHSXLnja8q2NpHI9-MSnupm_5pu-rg-vo2tCV9FPrTdg8ROosVA_,fraol4295,Fraol_Daka,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f79306e0fa9113490587bfaf6bb51fa~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=R%2BQTepIu%2BN%2BH%2B3O8RqwbuTK1SmA%3D,,,1312,5509,0,0,0,False,False,False,ET
7,7190875645438100522,MS4wLjABAAAA6pLpjCs13s3EDchQhArAFLNBetrhmHdk9zpGnsM8ZSgOEMY3BSJEGEqxC0rHfAJH,military1233,tony’sbackup,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c1dd48ae5c9670d4e763d4d9637289ba~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=5yRKkvBw9%2BmcSXc4HhwlHmeTd08%3D,Just a boxing fan go follow my main easye_editz or littlepttonyrembert,,19,65,405,11,0,False,False,False,US
8,7102238324576601094,MS4wLjABAAAAv9PA7cwLMB-lH7f0PxPHjOP-aM7Z6Q7tnxCJc-ZOeWwj5TY2_3z8D_AOYFr512-c,m_usmanovvv,m_usmanovvv,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/79a44a2af9b387aab4f0a234b9fbd2df.jpeg?x-expires=1684440000&x-signature=vdy1gdB4FCC79495tQKelDnDoio%3D,,,11,116,115,7,0,False,False,False,UZ
9,6978461774060602373,MS4wLjABAAAAHpHVQnbAk76pTk4hgyiKmRBsoTl5kZD-PIpfzx0sHYTM2hOYd1vaT5PvXgMnxrM8,ziarmaltarakheil33,ZIARMAL  TARAKHEIL,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e13f11460e8322587b382ff19bb2df85~c5_1080x1080.jpeg?x-expires=1684440000&x-signature=Tram9U5ho5wo4SJWstyYHW2zcRc%3D,🇦🇫🇪🇺🇫🇷,,3108,204,240,3,3381,False,False,False,FR
